ID_Pedido,ID_Cliente,Nombre_Cliente,Email_Cliente,ID_Producto,Nombre_Producto,Categoria,Cantidad,Precio_Unitario,Fecha_Pedido,Ciudad_Envio,Pais_Envio
2916,46650,Ana Eliana Sánchez,fidelcamargo@example.org,PROD-006,Libreta Inteligente,Oficina,4,58.71,2025-09-07,Cali,Colombia
1200,34273,Andrés Gil,lopezlorena@example.com,PROD-002,Mouse Inalámbrico,Accesorios,8,1070.37,2025-09-27,Barranquilla,Colombia
2504,22130,Humberto Sánchez Rivera,imena@example.org,PROD-004,Monitor 4K,Tecnología,9,$ 65.31,2024-04-20,Cali,Colombia
2887,65926,Fernanda Patricia Méndez,angie61@example.com,PROD-001,Laptop Pro,Tecnología, 2 ,"1218,45",2024-03-12,Cartagena,Colombia
2428, 34483 ,Teresa Maribel Carmona,dayana71@example.com,PROD-005,Silla de Oficina,Mobiliario,9,368.76,2023-11-21,Bogotá,Colombia
2638, 74368 ,Andrés Rodríguez,cardenasandres@example.com,PROD-002,Mouse Inalámbrico,Accesorios,10,960.22,02/05/2024,Medellín,Colombia
2863,95167,Tatiana Rosa Vergara Toro,marco51@example.com,PROD-001,Laptop Pro,Tecnología,2,1314.62,07-13-25,Cartagena,Colombia
1082,29406,  Olga Diana López ,vacevedo@example.net,PROD-003,Teclado Mecánico,Accesorios,9,$ 1003.87,2024-02-13,Barranquilla,Colombia
2699,39475,María Cifuentes,erikacabrera@example.net,PROD-003,Teclado Mecánico,Accesorios,10,1083.22,2024-07-08,Cartagena,Colombia
3161,93260,Daniela Mejía Beltrán,kmosquera@example.net,PROD-001,Laptop Pro,Tecnología,3,143.58,2024-04-08,Cali,Colombia
1884,92437,Esteban Alexander Mejía,antonio77@example.com,PROD-001,Laptop Pro,Tecnología,5,"140,21",2025-08-08,Cali,Colombia
2277,46766,Arturo Villamizar,pulidojose@example.com,PROD-004,Monitor 4K,Tecnología,8,"1101,89",2023-10-23,Medellín,Colombia
2948,11172,Esteban Guzmán Vargas,libia71@example.net,PROD-005,Silla de Oficina,Mobiliario,2,260.33,2025-03-26,Medellín,Colombia
2853,33458,Laura Hernández Mejía,fernandomurcia@example.net,PROD-006,Libreta Inteligente,Oficina,5,$ 831.82,2024-12-29,Medellín,Colombia
2901,20194,Farid Forero Salazar,wgonzalez@example.net,PROD-006,  Libreta Inteligente ,Oficina,9,"880,93",2024-11-12,Cali,Colombia
3126,23859,Patricia Bolívar Rangel,paola65@example.com,PROD-003,Teclado Mecánico,Accesorios,8,1172.55,2025-07-23,Barranquilla,Colombia
1143,25429,  Carlos Ángel Ruiz García ,gilerick@example.org,PROD-006,Libreta Inteligente,Oficina,10,1027.52,2025-01-03,Barranquilla,Colombia
1657,80051,Albeiro Quintero Quintero,martha79@example.com,PROD-002,Mouse Inalámbrico,accesorios, 7 ,974.3,2025-06-12,Cali,Colombia
1829,74198,Mauricio Pérez Morales,vrojas@example.net,PROD-004,Monitor 4K,Tecnología,7,151.53,2024-10-11,Medellín,Colombia
1444,42208,María Sepúlveda,carlossaavedra@example.com,PROD-003,  Teclado Mecánico ,Accesorios,2,125.06,2023-12-06,Bogota,Colombia
2293,26101,Juan Pinto Romero,nruiz@example.org,PROD-006,Libreta Inteligente,Oficina,2,1460.49,2025-02-12,Cartagena,Colombia
2124, 11014 ,Jorge José Gil,francymartinez@example.org,PROD-002,Mouse Inalámbrico,Accesorios,6,578.03,2025-01-29,Medellín,Colombia
1390,99774,Rosa Torres,martineznicolas@example.net,PROD-003,Teclado Mecánico,Accesorios,2,"123,67",2024-01-29,Medellín,Colombia
3192,43676,Fredy Cano Jiménez,ricoalejandra@example.com,PROD-003,Teclado Mecánico,Accesorios,9,383.22,2024-07-01,Cartagena,Colombia
2575,69815,  Linda Muñoz Escobar ,eduarbejarano@example.org,PROD-003,Teclado Mecánico,Accesorios,2,"251,08",2023-12-27,CALI,Colombia
1607,97041,María Rivera Agudelo,victor65@example.com,PROD-001,Laptop Pro,Tecnología,2,$ 847.65,2025-05-30,Barranquilla,Colombia
3427,85165,Sonia Rendón Castillo,lcuellar@example.org,PROD-001,Laptop Pro,Tecnología,9,796.18,2024-01-24,Medellín,Colombia
1316,33947,Luisa Herrera,zdiaz@example.org,PROD-004,Monitor 4K,Tecnología,5,1216.25,2024-08-20,Barranquilla,Colombia
1480,17443,Geovanny Martínez Angulo,albertopalacios@example.com,PROD-004,Monitor 4K,Tecnología, 8 ,256.82,2024-11-16,Barranquilla,Colombia
2460,96473,Marcela Ruth Sanabria,plopez@example.org,PROD-002,Mouse Inalámbrico,Accesorios,3,342.41,2024-05-26,Cartagena,Colombia
1052,,José Gómez,amoreno@example.net,PROD-006,Libreta Inteligente,Oficina,7,1222.61,2024-10-22,Cali,Colombia
2131,82078,  Alberto Jonathan Córdoba ,mjimenez@example.net,PROD-004,Monitor 4K,Tecnología,7,222.1,2024-08-29,Barranquilla,Colombia
1931,65368,Sandra Paola Acosta,inessuarez@example.com,PROD-004,Monitor 4K,Tecnología,5,1118.57,2025-07-08,Medellín,Colombia
1401,91761,Eduardo Santiago Gómez,alejandragaviria@example.com,PROD-004,Monitor 4K,Tecnología,4,550.52,2025-01-22,cartagena,Colombia
2647,51845,Ligia MejÃ­a Burbano,lucia32@example.com,PROD-002,Mouse Inalámbrico,Accesorios,3,1413.09,2024-09-03,Medellín,Colombia
2840,18259,María Diana Molina Gómez,rojasines@example.net,PROD-006,Libreta Inteligente,Oficina,5,633.91,2023-12-02,Cali,Colombia
2446,20579,Fanny Alejandra González Medina,stivenmarquez@example.org,PROD-004,Monitor 4K,Tecnología,10,954.61,2024-03-14,Barranquilla,Colombia
3336,10469,  Humberto Javier García Galvis ,kevincampo@example.com,PROD-001,Laptop Pro,tecnología,10,583.1,2024-04-03,Barranquilla,Colombia
3290,41739,Iván Gómez Rodríguez,raul21@example.com,PROD-005,Silla de Oficina,Mobiliario, 2 ,790.03,2024-06-29,Medellín,Colombia
1018,93972,María Alicia López,bramirez@example.net,PROD-006,Libreta Inteligente,Oficina,3,607.28,2025-03-05,Cartagena,Colombia
2344,10470,Cecilia GarcÃ­a Zuluaga,gcastano@example.org,PROD-002,Mouse Inalámbrico,Accesorios,5,895.42,2025-04-15,Bogotá,Colombia
2902,35562,Liliana Hilda Gamboa,marinmilena@example.net,PROD-006,Libreta Inteligente,Oficina,2,$ 89.23,2024-07-30,Cartagena,Colombia
1427,13187,Claudia Garzón,isabel86@example.com,PROD-002,Mouse Inalámbrico,accesorios,9,1118.92,2024-12-10,Medellín,Colombia
1432,43860,María Sánchez,lopezjulia@example.org,PROD-005,Silla de Oficina,Mobiliario,6,658.11,2024-10-17,Barranquilla,Colombia
1506,46438,Juliana Cano Ayala,solanomaria@example.net,PROD-004,Monitor 4K,Tecnología,5,623.51,2024-10-02,Cali,Colombia
3391,78192,Yenifer Toro,lbeltran@example.org,PROD-004,Monitor 4K,Tecnología,1,1488.36,2024-07-03,Cartagena,Colombia
2613,77454,Alejandro José Castrillón,rosa78@example.org,PROD-001,Laptop Pro,Tecnología,5,1127.32,2024-12-24,Medellín,Colombia
1336,92823,José Manuel Córdoba,tperez@example.net,PROD-005,Silla de Oficina,Mobiliario,4,461.63,2024-07-23,Bogotá,Colombia
2342,33919,Jhonatan Camilo Orozco,vburgos@example.com,PROD-004,Monitor 4K,Tecnología,3,358.03,2025-04-04,Cali,Colombia
3338,,Ricardo José Flórez Camacho,liliana04@example.org,PROD-004,Monitor 4K,Tecnología,9,153.61,2024-12-03,Cartagena,Colombia
2035,55705,Tulio David Alarcón Hernández,campopena@example.net,PROD-006,Libreta Inteligente,Oficina,7,391.64,2024-10-06,Barranquilla,Colombia
3234,24048,María Benavides Ramírez,florezbrandon@example.com,PROD-003,Teclado Mecánico,Accesorios,1,774.78,2024-01-10,Medellín,Colombia
1072,95762,Antonio Valencia,rafaelparada@example.com,PROD-004,  Monitor 4K ,Tecnología,1,1186.57,2023-10-14,Cartagena,Colombia
2321,68432,Javier Andrés Miranda Mesa,hjaramillo@example.org,PROD-003,Teclado Mecánico,Accesorios,2,"396,16",2023-10-08,Medellín,Colombia
2791,69077,Luisa García Pacheco,dianagalvis@example.net,PROD-005,  Silla de Oficina ,Mobiliario,10,910.88,2024-01-07,Cali,Colombia
1907,51062,Mario Alejandro Narváez Ramos,ospinacristina@example.com,PROD-003,  Teclado Mecánico ,Accesorios,9,1135.09,2024-01-20,Barranquilla,Colombia
3296,40825,Andrés Antonio Valencia Herrera,oforero@example.net,PROD-002,Mouse Inalámbrico,Accesorios,3,444.33,03-20-24,Cartagena,Colombia
2854,45155,Catalina Pérez,giselarojas@example.org,PROD-002,Mouse Inalámbrico,Accesorios,3,503.08,2025-06-12,Barranquilla,Colombia
3016,23088,Sergio Quintero Mena,ocampo@example.org,PROD-005,  Silla de Oficina ,Mobiliario,2,1385.57,2024-07-12,Barranquilla,Colombia
1962,43287,Isabel Angulo,yhoyos@example.net,PROD-004,Monitor 4K,Tecnología,5,979.01,2024-11-04,Cali,Colombia
2564,67647,Luis Muñoz,vicente94@example.net,PROD-005,Silla de Oficina,mobiliario,3,1219.54,2024-01-08,Medellín,Colombia
1624,72206,Sandra Astrid Acosta,barreramaria@example.com,PROD-004,Monitor 4K,Tecnología,8,1031.5,2025-04-03,Cali,Colombia
2379,71525,Carlos Camilo Ochoa,ernestojaramillo@example.org,PROD-004,Monitor 4K,tecnología,5,$ 484.14,2025-09-11,Bogotá,Colombia
2295,81683,Clara Martha Rojas Guerrero,cardonamilena@example.org,PROD-002,Mouse Inalámbrico,Accesorios,7,261.05,2024-04-06,Barranquilla,Colombia
1124,60404,Luz Flor Camacho Rodríguez,fernanda80@example.com,PROD-003,Teclado Mecánico,Accesorios,8,690.84,2025-09-06,Bogotá,Colombia
2488, 43936 ,Yesid Alfonso Arenas Mosquera,vargasalberto@example.org,PROD-006,Libreta Inteligente,oficina,7,"1259,33",2024-06-14,Cartagena,Colombia
2796,13410,Anderson Sebastián Mendoza,darteaga@example.net,PROD-005,Silla de Oficina,Mobiliario,1,395.71,2025-01-10,Cali,Colombia
1414,,Luis Javier Sanabria,olga79@example.net,PROD-006,Libreta Inteligente,Oficina,6,673.19,2024-07-09,Cali,Colombia
1301,77934,Karen Flórez Correa,cordobagloria@example.org,PROD-006,Libreta Inteligente,Oficina,4,1337.28,2024-08-03,Bogotá,Colombia
2142,27385,Luis Alberto Vélez Orozco,agaitan@example.net,PROD-001,Laptop Pro,Tecnología,7,192.59,2024-10-27,medellín,Colombia
3429,70222,Javier Alzate Martínez,eder35@example.org,PROD-001,Laptop Pro,Tecnología,8,208.82,2024-04-10,Cali,Colombia
1578,22278,Juan Marín,liliana09@example.net,PROD-006,Libreta Inteligente,Oficina,4,$ 341.05,2024-01-03,medellín,Colombia
2980,15209,Fernanda Claudia Vargas Hurtado,montoyaerika@example.org,PROD-005,Silla de Oficina,Mobiliario,5,1151.21,2023-09-30,Bogotá,Colombia
1416,31018,Yaneth Viviana Gómez,martha58@example.net,PROD-004,Monitor 4K,Tecnología, 2 ,1346.42,2023-10-11,Cali,Colombia
2836,18539,Fabio Mario Sarmiento Córdoba,gonzalezana@example.com,PROD-002,Mouse Inalámbrico,Accesorios,7,721.6,2025-06-20,Cali,Colombia
1117,72443,Carmen Rubio PabÃ³n,nmercado@example.com,PROD-005,Silla de Oficina,Mobiliario,8,69.5,2024-11-05,Bogotá,Colombia
3060,52676,Tatiana Lucía Palacio Pinzón,valenciaaugusto@example.org,PROD-002,Mouse Inalámbrico,Accesorios, 2 ,"436,78",2023-10-17,Cali,Colombia
3112,88157,María Cruz,dguzman@example.org,PROD-004,Monitor 4K,Tecnología,3,397.48,2024-06-15,Barranquilla,Colombia
2336,22396,Fernando Humberto Gómez Gutiérrez,barreradairo@example.org,PROD-006,Libreta Inteligente,Oficina,2,960.65,2023-11-14,Cali,Colombia
1792,34354,Daniel Cárdenas Velasco,juan47@example.com,PROD-005,Silla de Oficina,mobiliario,4,527.24,2024-08-29,Medellín,Colombia
1171,37727,Fernando Muñoz Quintero,auribe@example.net,PROD-003,  Teclado Mecánico ,Accesorios,1,176.17,2025-02-17,Cali,Colombia
1271,67818,Magaly María Uribe Muñoz,constanza37@example.com,PROD-005,Silla de Oficina,Mobiliario,9,643.99,2024-06-22,Cartagena,Colombia
2525,44374,Yenny Ayala,alexandra84@example.org,PROD-002,Mouse Inalámbrico,Accesorios,9,1309.07,2024-11-19,Barranquilla,Colombia
2925,50978,  Rafael Efrén Sánchez Reyes ,pgutierrez@example.net,PROD-001,Laptop Pro,Tecnología,8,1127.67,2024-03-03,Cali,Colombia
3025,,Andrés Sánchez Martínez,teresa90@example.com,PROD-006,Libreta Inteligente,Oficina,10,166.7,2025-02-17,Cartagena,Colombia
2669,77004,David Alberto García,gonzalezandrea@example.org,PROD-004,Monitor 4K,Tecnología,7,744.46,17/09/2024,Cartagena,Colombia
3123,89128,Esperanza Cruz Quintero,antoniocorredor@example.com,PROD-003,Teclado Mecánico,Accesorios,3,145.73,2024-06-22,Cartagena,Colombia
1131,22579,Paola Camacho,gloriavega@example.net,PROD-003,  Teclado Mecánico ,Accesorios,4,$ 774.62,24/02/2024,Cartagena,Colombia
2083,56475,Amanda María García Rodríguez,catalina08@example.com,PROD-005,Silla de Oficina,Mobiliario,8,592.93,17/02/2024,Medellín,Colombia
1765,78152,Carlos José Osorio Agudelo,franciscocaicedo@example.com,PROD-005,Silla de Oficina,Mobiliario,10,1420.66,2025-07-25,Bogotá,Colombia
1938,15444,Gloria Ortiz Burbano,yulieth15@example.org,PROD-002,  Mouse Inalámbrico ,Accesorios,1,1453.86,2024-10-01,Bogotá,Colombia
2589,36965,Diana Gómez Gallego,mariadelgado@example.org,PROD-005,Silla de Oficina,Mobiliario,9,"58,59",2025-05-07,cartagena,Colombia
2639,32356,Zulma Álvarez Jiménez,lopezmaria@example.net,PROD-001,Laptop Pro,Tecnología,1,880.17,2025-02-23,Bogotá,Colombia
1558,10820,Juliana Eliana Sepúlveda Erazo,angela56@example.com,PROD-006,Libreta Inteligente,Oficina,1,856.25,2024-06-25,Bogotá,Colombia
2724,84832,María Camargo,egomez@example.com,PROD-002,  Mouse Inalámbrico ,Accesorios,10,35.12,2024-10-06,Bogotá,Colombia
3451,83832,Rubén Velásquez Rico,iarroyo@example.com,PROD-001,Laptop Pro,Tecnología,9,539.52,2025-01-31,Cartagena,Colombia
2135,54060,Milena Ortiz,farroyo@example.net,PROD-002,Mouse Inalámbrico,Accesorios,6,503.65,2024-10-30,Bogotá,Colombia
1984,35595,Adriana Gabriela Zapata Vásquez,uribejuan@example.com,PROD-002,Mouse Inalámbrico,Accesorios,10,199.92,04/12/2024,Cali,Colombia
3461,45387,Luis Luis Sánchez,qsanchez@example.net,PROD-005,Silla de Oficina,Mobiliario, 1 ,737.61,2025-04-06,Cartagena,Colombia
3101, 77562 ,José Ballesteros Campo,hmendoza@example.org,PROD-003,Teclado Mecánico,Accesorios,4,247.32,2025-06-15,Medellín,Colombia
1976,76111,Fernando Juan Jaimes Barrios,xbedoya@example.org,PROD-002,Mouse Inalámbrico,Accesorios,3,"811,74",2025-09-01,Medellín,Colombia
2281,31107,Julio Mejía,davidvillamil@example.net,PROD-001,Laptop Pro,Tecnología,10,$ 833.26,2024-03-17,Cali,Colombia
1297,66236,  Germán Santiago Parra ,yperez@example.org,PROD-001,Laptop Pro,Tecnología,1,379.09,2023-10-11,Barranquilla,Colombia
1202,37843,Dolores Marina Cáceres,luzaguilar@example.com,PROD-001,Laptop Pro,Tecnología,3,805.08,2024-03-13,Medellín,Colombia
2413,17558,Alberto Óscar Giraldo Mejía,marleny26@example.org,PROD-006,Libreta Inteligente,Oficina,8,461.44,2024-09-24,Cartagena,Colombia
3248,89677,  Isabel Guzmán ,wrenteria@example.org,PROD-001,Laptop Pro,Tecnología,4,627.44,2024-03-31,Barranquilla,Colombia
3091,20487,Geovanny Polo Sarmiento,patriciaquintero@example.net,PROD-003,Teclado Mecánico,Accesorios,10,613.5,2024-09-23,Medellín,Colombia
1737,11235,Marcela Andrea Franco Perea,joseforero@example.com,PROD-003,Teclado Mecánico,Accesorios,9,490.37,2025-08-13,Cartagena,Colombia
1276,44218,Inés Lorena Romero,vergarafanny@example.org,PROD-002,Mouse Inalámbrico,Accesorios,8,497.33,2024-03-13,BOGOTÁ,Colombia
1502,14625,Sebastián Alfonso Ramírez Mejía,johanna29@example.com,PROD-006,Libreta Inteligente,Oficina,9,229.75,2024-06-21,Cali,Colombia
2423,63652,Fernando José Zuluaga,caballerojose@example.net,PROD-002,Mouse Inalámbrico,Accesorios,1,475.44,2024-01-09,Barranquilla,Colombia
2953,21483,María Torres Giraldo,edwardfernandez@example.org,PROD-005,Silla de Oficina,Mobiliario,2,1331.91,2023-11-12,Cartagena,Colombia
2000,38248,Sebastián Fernando Molina,rosatorres@example.org,PROD-001,Laptop Pro,Tecnología,4,321.44,2024-10-30,Cartagena,Colombia
2366,23312,Andrea Narváez,javierguerrero@example.org,PROD-003,Teclado Mecánico,Accesorios,6,1232.13,2024-02-14,Cali,Colombia
1756,49623,Javier Córdoba López,mariagiraldo@example.org,PROD-006,Libreta Inteligente,Oficina,6,862.04,2025-01-10,Cartagena,Colombia
1922,66079,Carmen Chávez Zapata,luisaparra@example.org,PROD-001,Laptop Pro,Tecnología,10,182.08,2025-01-30,Cartagena,Colombia
2875,53514,Andrés Javier Caicedo Marín,yenny08@example.org,PROD-004,Monitor 4K,Tecnología,5,$ 897.88,2024-12-03,Bogotá,Colombia
1054,10005,José Fernández Sierra,yanetjimenez@example.net,PROD-005,  Silla de Oficina ,Mobiliario,2,605.33,2024-12-29,Medellín,Colombia
3484,76095,Maritza Ramírez,andressaavedra@example.com,PROD-001,Laptop Pro,tecnología,7,891.28,2025-01-13,Barranquilla,Colombia
1244,80486,Jair Alberto Velásquez Luna,ramirezwilliam@example.org,PROD-004,Monitor 4K,Tecnología,6,$ 380.35,2025-09-17,Cartagena,Colombia
2227,36822,Rosa Ligia Ramos,salgadofabian@example.org,PROD-004,  Monitor 4K ,Tecnología,7,1480.02,2023-10-11,Barranquilla,Colombia
3262,86718,Alfonso GarzÃ³n NiÃ±o,millerforero@example.net,PROD-001,Laptop Pro,Tecnología,4,951.96,2024-02-08,Cali,Colombia
1318,64867,Julio López,mariarubio@example.net,PROD-004,Monitor 4K,Tecnología,10,1118.1,2025-08-01,Cartagena,Colombia
1529,60159,Dario David Jiménez,villamillucia@example.org,PROD-003,Teclado Mecánico,Accesorios,3,495.85,2025-08-01,Cartagena,Colombia
2406,89096,Néstor Juan Vega Meza,camachoedilberto@example.org,PROD-003,Teclado Mecánico,Accesorios,3,1104.08,2025-09-01,Bogotá,Colombia
3158,83928,  Fernando Javier Pineda ,dvargas@example.org,PROD-003,Teclado Mecánico,Accesorios,10,1190.37,2024-08-09,Medellín,Colombia
1790,49221,Marcela Rueda,jose85@example.com,PROD-001,Laptop Pro,Tecnología,7,1005.83,2024-01-26,Bogotá,Colombia
2419,13806,María Paola López,amparovega@example.com,PROD-006,Libreta Inteligente,Oficina,1,1428.88,2024-08-20,Cartagena,Colombia
2775,27430,Cristina GarcÃ­a,luz11@example.net,PROD-001,Laptop Pro,Tecnología,10,151.28,2024-08-02,Cali,Colombia
1422,89758,Gregorio Ramírez Cano,carlos82@example.net,PROD-002,Mouse Inalámbrico,accesorios,2,294.4,2023-11-18,Cartagena,Colombia
1813,54218,Pablo Aurelio Sánchez,andres80@example.net,PROD-001,Laptop Pro,Tecnología,10,82.95,2024-02-01,Cali,Colombia
1325,93703,Michael Navarro,juan83@example.com,PROD-003,Teclado Mecánico,Accesorios,3,164.56,2025-04-07,Cartagena,Colombia
2799,70514,Paola Estella Mercado Gómez,juan09@example.com,PROD-002,Mouse Inalámbrico,Accesorios,4,859.05,2025-02-24,Bogotá,Colombia
2803,80696,  Juan Aguirre Mantilla ,bautistamaria@example.org,PROD-004,Monitor 4K,Tecnología,10,221.78,2023-12-11,Bogotá,Colombia
1114,20465,Rubén Narváez,paolamoreno@example.net,PROD-005,Silla de Oficina,mobiliario,10,1366.7,2024-11-30,Bogotá,Colombia
2841,40212,Astrid Hernández Lara,anguloantonia@example.org,PROD-004,  Monitor 4K ,Tecnología,1,774.41,2025-05-30,Cartagena,Colombia
1366,70165,Ana Nieto Soto,johana15@example.net,PROD-004,Monitor 4K,Tecnología,8,574.69,2025-02-11,Medellín,Colombia
1080,95920,Marcela María Gómez Fonseca,luz36@example.net,PROD-006,Libreta Inteligente,Oficina,6,684.81,2024-11-30,Barranquilla,Colombia
3452,50589,Carlos Andrés Buitrago,steven50@example.net,PROD-006,Libreta Inteligente,Oficina,4,559.89,2025-04-18,Barranquilla,Colombia
2633,28248,Isabel Miranda,maria21@example.net,PROD-004,Monitor 4K,Tecnología,7,657.26,2025-06-03,cartagena,Colombia
1116,29320,Lucy Olga Castillo Carrillo,emiliogutierrez@example.org,PROD-005,Silla de Oficina,Mobiliario,9,172.83,2025-08-24,Cali,Colombia
2532,26831,Milena González Gómez,wcastro@example.org,PROD-006,Libreta Inteligente,Oficina,8,848.66,2024-08-15,Cali,Colombia
1549,37288,  Enrique Montoya Márquez ,rguerrero@example.org,PROD-006,Libreta Inteligente,Oficina,6,385.46,31/01/2024,Bogotá,Colombia
2747,55335,Liliana Méndez,gustavo21@example.org,PROD-005,Silla de Oficina,Mobiliario,5,524.56,2023-11-13,Medellín,Colombia
1166,50592,María María Londoño,ljaramillo@example.net,PROD-005,Silla de Oficina,Mobiliario,5,336.73,2025-05-19,Bogotá,Colombia
3320,53178,Elcy Alfonso Rico,alvarezdavid@example.net,PROD-006,Libreta Inteligente,Oficina,10,259.7,2024-05-05,Bogotá,Colombia
2069,,María Lorena Castro,carmen23@example.org,PROD-005,Silla de Oficina,Mobiliario,9,897.4,2024-03-27,Cartagena,Colombia
1227,93247,María Rosa Correa Rubio,yaneth54@example.org,PROD-004,  Monitor 4K ,Tecnología,10,273.92,2025-04-01,Cali,Colombia
1384,16556,Yesid Alzate Ávila,myriam08@example.com,PROD-002,Mouse Inalámbrico,Accesorios,2,555.53,2024-02-22,Cartagena,Colombia
2696,93961,Sofía Giraldo,nortiz@example.org,PROD-004,Monitor 4K,Tecnología,1,946.24,24/03/2025,Bogotá,Colombia
1900,68096,Luz Mendoza,trujilloluz@example.org,PROD-003,Teclado Mecánico,Accesorios,7,"918,51",2024-02-07,Cali,Colombia
2356,70610,Alberto Correa Mora,nperea@example.com,PROD-002,Mouse Inalámbrico,Accesorios,5,1120.02,2025-05-08,Cali,Colombia
1467,69127,Roberto David Lozano,fabian93@example.com,PROD-003,Teclado Mecánico,Accesorios,7,$ 1061.69,2024-05-21,Medellín,Colombia
2013,17343,Patricia Castro Martínez,ljimenez@example.net,PROD-002,Mouse Inalámbrico,Accesorios,3,1232.24,2024-11-10,Bogotá,Colombia
3096,94562,Amparo Luna Vásquez,mhernandez@example.net,PROD-004,Monitor 4K,Tecnología,3,404.61,2025-06-12,Barranquilla,Colombia
2268,91037,Dario Orjuela,cortesmanuel@example.org,PROD-001,Laptop Pro,Tecnología,7,146.6,2024-10-12,Cali,Colombia
2509,19976,Alberto Raúl Rodríguez,gloriabarragan@example.com,PROD-003,  Teclado Mecánico ,accesorios,9,594.42,2025-05-29,Barranquilla,Colombia
1639,19627,Uriel Fabio Rojas,valenciaflor@example.com,PROD-003,Teclado Mecánico,Accesorios,7,1489.41,2024-01-23,bogotá,Colombia
2801,85660,Elizabeth Isabel Velásquez Trujillo,ncalderon@example.org,PROD-003,Teclado Mecánico,Accesorios,7,871.42,07-05-24,Cartagena,Colombia
